,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
4188,34621401,3425,3425,3425.0,36 months,BAT2078974,15.61,D,D1,CAD Operator,2 years,MORTGAGE,52000.0,Not Verified,n,,home_improvement,Home improvement,751xx,TX,15.39,0.0,2.0,55.0,,7.0,0.0,3345.0,50.0,14.0,w,526.95,0.0,0.0,0.0,0.0,70.0,INDIVIDUAL,,61th week,0.0,8067.0,97106.0,6700.0,0
4189,1621381,35000,35000,35000.0,36 months,BAT3943761,7.9,A,A4,Cirque du Soleil,10+ years,MORTGAGE,95000.0,Verified,n,"   > Capital for family fun center including 3-D mini golf, laser tag, 4-D walk thru experience, arcade and party rooms. Strong business plan, years of experience, 10% customer base for break even, extremely motivated owners.<br>",small_business,Business,891xx,NV,0.01,0.0,0.0,,,10.0,0.0,1.0,0.0,23.0,f,3481.48,0.0,0.0,0.0,0.0,,INDIVIDUAL,,87th week,0.0,,,,1
4190,15188413,6400,6400,6400.0,36 months,BAT2522922,19.99,E,E1,Lead Security officer,10+ years,MORTGAGE,170000.0,Not Verified,n,,other,Other,119xx,NY,7.41,0.0,2.0,50.0,,11.0,0.0,34023.0,84.0,37.0,w,1026.95,0.0,0.0,0.0,0.0,,INDIVIDUAL,,44th week,0.0,0.0,585824.0,40500.0,1
4191,64517434,5000,5000,5000.0,36 months,,6.24,A,A2,Program manager III,10+ years,RENT,63000.0,Source Verified,n,,credit_card,Credit card refinancing,193xx,PA,20.67,2.0,1.0,3.0,,16.0,0.0,5093.0,22.0,35.0,f,72.55,0.0,0.0,0.0,0.0,,INDIVIDUAL,,13th week,0.0,0.0,38384.0,23100.0,0
4192,66215782,10800,10800,10800.0,60 months, ,17.57,D,D4,Assistant Department Manager,10+ years,RENT,45000.0,Verified,n,,debt_consolidation,Debt consolidation,214xx,MD,33.79,0.0,0.0,,,11.0,0.0,13182.0,50.5,15.0,w,458.84,0.0,0.0,0.0,0.0,,INDIVIDUAL,,13th week,0.0,0.0,46596.0,26100.0,0
4193,7447261,28000,28000,28000.0,36 months, ,8.9,A,A5,missouri gas energy,10+ years,OWN,89000.0,Verified,n,> consolidating loans into one easy payment for 36 months.<br>,debt_consolidation,consolidation,640xx,MO,11.76,0.0,0.0,50.0,,7.0,0.0,24591.0,49.3,24.0,f,1517.28,0.0,0.0,0.0,0.0,50.0,INDIVIDUAL,,35th week,0.0,0.0,266568.0,54800.0,1
4194,24566180,5000,5000,5000.0,36 months,BAT2333412,14.99,C,C5,agent,10+ years,RENT,90000.0,Not Verified,n,,major_purchase,Major purchase,785xx,TX,18.67,1.0,1.0,22.0,,11.0,0.0,26783.0,72.8,34.0,w,564.61,0.0,0.0,0.0,1.0,22.0,INDIVIDUAL,,65th week,0.0,0.0,138427.0,36800.0,1
4195,53805028,12500,12500,12500.0,60 months,,11.53,B,B5,Call Center Supervisor,6 years,MORTGAGE,34000.0,Source Verified,n,,debt_consolidation,Debt consolidation,171xx,PA,26.58,0.0,0.0,,,13.0,0.0,12379.0,33.3,33.0,w,800.94,0.0,0.0,0.0,0.0,,INDIVIDUAL,,31th week,0.0,0.0,117370.0,37200.0,0
4196,13388794,10775,10775,10775.0,36 months,,12.99,B,B5,receptionist 3,10+ years,MORTGAGE,24000.0,Verified,n,,debt_consolidation,Debt consolidation,146xx,NY,9.6,0.0,0.0,,,5.0,0.0,9011.0,23.2,13.0,f,1903.16,0.0,0.0,0.0,0.0,,INDIVIDUAL,,95th week,0.0,0.0,71620.0,38800.0,0
4197,43338714,5000,5000,5000.0,36 months,BAT5924421,8.19,A,A5,,,OWN,95000.0,Not Verified,n,,home_improvement,Home improvement,945xx,CA,1.04,0.0,1.0,30.0,,8.0,0.0,3246.0,6.5,23.0,w,325.96,0.0,0.0,0.0,0.0,30.0,INDIVIDUAL,,48th week,0.0,0.0,3246.0,49700.0,0
4198,26308616,24000,24000,24000.0,36 months,,7.12,A,A3,Veterinarian,10+ years,MORTGAGE,120000.0,Source Verified,n,,debt_consolidation,Debt consolidation,625xx,IL,26.93,0.0,0.0,,,13.0,0.0,38791.0,60.4,29.0,w,1922.0,0.0,0.0,0.0,0.0,,INDIVIDUAL,,74th week,0.0,0.0,264659.0,64171.0,0
4199,36043928,3375,3375,3375.0,36 months,,16.29,D,D2,,,MORTGAGE,10000.0,Verified,n,,debt_consolidation,Debt consolidation,448xx,OH,16.45,0.0,0.0,58.0,,5.0,0.0,2742.0,50.8,9.0,f,542.68,0.0,0.0,0.0,0.0,,INDIVIDUAL,,61th week,0.0,353.0,2742.0,5400.0,0
4200,62543225,18700,18700,18700.0,60 months,BAT1780517,14.65,C,C5,Plumber,9 years,MORTGAGE,70000.0,Not Verified,n,,credit_card,Credit card refinancing,906xx,CA,11.42,0.0,0.0,,79.0,6.0,1.0,3980.0,31.8,24.0,f,867.0,0.0,0.0,0.0,0.0,,INDIVIDUAL,,22th week,0.0,0.0,16962.0,12500.0,0
4201,41202340,14000,14000,14000.0,36 months,BAT4694572,8.67,B,B1,Senior Administrative Analyst,4 years,OWN,93808.0,Verified,n,,debt_consolidation,Debt consolidation,946xx,CA,2.52,0.0,0.0,45.0,,8.0,0.0,11057.0,36.3,23.0,f,987.93,0.0,0.0,0.0,0.0,45.0,INDIVIDUAL,,52th week,0.0,0.0,11057.0,30500.0,0
4202,7098487,8000,8000,8000.0,36 months,BAT2833642,20.31,D,D5,Healthsouth Henderson,5 years,RENT,60000.0,Not Verified,n,"   > My loan is for multiple purposes, to pay off a high interest credit card and to add to my plan for a house downpayment<br>",other,Other,891xx,NV,19.45,0.0,1.0,,,15.0,0.0,16333.0,77.4,19.0,w,2614.0,0.0,0.0,0.0,0.0,,INDIVIDUAL,,126th week,0.0,0.0,21065.0,21100.0,0
4203,7667882,17050,17050,17050.0,60 months,BAT2833642,17.56,D,D1,Leading Authorities Inc,4 years,RENT,65000.0,Verified,n,,debt_consolidation,Debt Consolidation Loan,207xx,MD,18.07,0.0,1.0,31.0,,11.0,0.0,10334.0,49.0,19.0,w,6014.91,0.0,0.0,0.0,0.0,41.0,INDIVIDUAL,,131th week,0.0,0.0,35580.0,21100.0,0
4204,47834410,2400,2400,2400.0,36 months,,13.33,C,C3,Server,10+ years,OWN,33000.0,Not Verified,n,,debt_consolidation,Debt consolidation,945xx,CA,17.42,0.0,1.0,36.0,,9.0,0.0,3780.0,40.2,21.0,f,213.98,0.0,0.0,0.0,0.0,36.0,INDIVIDUAL,,39th week,0.0,0.0,141953.0,9400.0,0
4205,9039332,8325,8325,8325.0,36 months,BAT4351734,18.55,D,D2,,,RENT,46728.0,Verified,n,> the money is to parner with my son on foods delivery and serving<br>,small_business,Business,112xx,NY,34.62,0.0,0.0,,,5.0,0.0,668.0,29.0,10.0,f,1453.11,0.0,872.53,157.055399998,0.0,,INDIVIDUAL,,61th week,0.0,0.0,33617.0,2300.0,0
4206,10361786,11725,11725,11725.0,60 months,BAT2575549,23.7,F,F1,Project Manager,< 1 year,RENT,35000.0,Verified,n,,debt_consolidation,Fresh Start,462xx,IN,12.38,0.0,2.0,69.0,,6.0,0.0,4597.0,37.1,10.0,f,5173.9,0.0,0.0,0.0,0.0,69.0,INDIVIDUAL,,109th week,0.0,0.0,13373.0,12400.0,0
4207,56933125,6250,6250,6250.0,36 months,BAT3873588,18.55,E,E2,Sr. Manager,7 years,RENT,155000.0,Source Verified,n,,credit_card,Credit card refinancing,024xx,MA,9.47,1.0,1.0,4.0,68.0,6.0,1.0,2406.0,0.0,10.0,f,542.22,0.0,0.0,0.0,0.0,,INDIVIDUAL,,26th week,0.0,0.0,45911.0,4200.0,0
4208,1425627,20500,20500,20225.0,60 months,BAT1327206,13.67,B,B5,Childrens Memorial Medical Center,10+ years,RENT,50000.0,Verified,n,> Try to consolidate creditcards into one monthly payment with a low APR Rate.<br>,credit_card,Credit Card payoff,606xx,IL,6.86,0.0,0.0,,,7.0,0.0,12941.0,76.7,16.0,f,7286.39,0.0,0.0,0.0,0.0,,INDIVIDUAL,,196th week,0.0,,,,0
4209,70394309,12000,12000,12000.0,36 months,,8.18,B,B1,department manager,10+ years,MORTGAGE,35000.0,Verified,n,,credit_card,Credit card refinancing,185xx,PA,15.09,1.0,0.0,3.0,,12.0,0.0,13536.0,49.8,17.0,w,76.35,0.0,0.0,0.0,0.0,,INDIVIDUAL,,4th week,0.0,130.0,104549.0,27200.0,0
4210,49748083,20000,20000,20000.0,36 months,BAT1184694,12.29,C,C1,Deputy Clerk and Deputy Registrar,10+ years,RENT,60000.0,Source Verified,n,,credit_card,Credit card refinancing,079xx,NJ,20.7,0.0,0.0,,,12.0,0.0,31921.0,79.2,18.0,f,1489.71,0.0,0.0,0.0,0.0,,INDIVIDUAL,,35th week,0.0,0.0,31921.0,40300.0,0
4211,2638465,2800,2800,2800.0,36 months,BAT5811547,15.8,C,C3,sunbelt golf,10+ years,MORTGAGE,70000.0,Not Verified,n,,credit_card,credit,360xx,AL,12.99,0.0,2.0,,,7.0,0.0,31546.0,85.0,37.0,f,528.84,0.0,0.0,0.0,0.0,,INDIVIDUAL,,78th week,0.0,0.0,46487.0,37100.0,1
4212,24695790,16000,16000,16000.0,60 months,BAT2333412,12.99,C,C1,President,5 years,OWN,48000.0,Source Verified,n,,credit_card,Credit card refinancing,330xx,FL,5.3,0.0,6.0,,,4.0,0.0,13661.0,41.0,4.0,w,2370.66,0.0,0.0,0.0,0.0,,INDIVIDUAL,,70th week,0.0,0.0,13661.0,33550.0,0
4213,59073764,15025,15025,15025.0,36 months,BAT3873588,13.33,C,C3,Secretary,10+ years,MORTGAGE,35000.0,Source Verified,n,,debt_consolidation,Debt consolidation,770xx,TX,33.3,0.0,1.0,,,11.0,0.0,16592.0,54.8,27.0,w,663.83,0.0,0.0,0.0,0.0,,INDIVIDUAL,,18th week,0.0,0.0,45083.0,30300.0,1
4214,49803302,16000,16000,16000.0,60 months,BAT1104812,17.57,D,D4,courer,7 years,RENT,40000.0,Source Verified,n,,credit_card,Credit card refinancing,328xx,FL,20.25,0.0,0.0,,,9.0,0.0,18238.0,100.2,14.0,w,1771.84,0.0,0.0,0.0,0.0,,INDIVIDUAL,,39th week,0.0,0.0,20402.0,18200.0,0
4215,57474880,17825,17825,17800.0,60 months, ,13.99,C,C4,Communications Analyst,10+ years,MORTGAGE,65000.0,Source Verified,n,,debt_consolidation,Debt consolidation,327xx,FL,18.61,2.0,0.0,7.0,,12.0,0.0,14350.0,51.2,21.0,f,1196.27,0.0,0.0,0.0,0.0,,INDIVIDUAL,,26th week,0.0,0.0,359972.0,28000.0,0
4216,72970037,20000,20000,19725.0,60 months,BAT2803411,13.99,C,C4,Operations Manager,1 year,RENT,99000.0,Source Verified,n,,credit_card,Credit card refinancing,208xx,MD,17.76,1.0,3.0,19.0,,12.0,0.0,34938.0,63.1,25.0,w,0.0,0.0,0.0,0.0,0.0,,INDIVIDUAL,,NAth week,0.0,0.0,84367.0,55400.0,0
4217,13369000,18000,18000,18000.0,60 months, ,14.98,C,C3,Director,10+ years,MORTGAGE,182000.0,Verified,n,> This loan is to consolidate existing loans and put a fixed payoff plan in place.<br>,debt_consolidation,Debt consolidation,151xx,PA,13.85,2.0,0.0,5.0,,13.0,0.0,7582.0,66.5,39.0,f,4466.14,0.0,0.0,0.0,0.0,40.0,INDIVIDUAL,,100th week,0.0,65.0,164574.0,11400.0,0
4218,70000345,20000,20000,20000.0,36 months, ,10.99,B,B4,crew chief,8 years,RENT,90000.0,Verified,n,,debt_consolidation,Debt consolidation,221xx,VA,29.82,0.0,1.0,,,29.0,0.0,27466.0,35.3,44.0,w,349.81,0.0,0.0,0.0,0.0,,INDIVIDUAL,,9th week,0.0,0.0,335835.0,77900.0,0
4219,71320510,7650,7650,7650.0,36 months,BAT2803411,17.57,D,D4,teacher,10+ years,OWN,62000.0,Source Verified,n,,other,Other,147xx,NY,35.19,0.0,1.0,64.0,,20.0,0.0,15720.0,39.1,53.0,w,104.54,0.0,0.0,0.0,0.0,,INDIVIDUAL,,4th week,0.0,0.0,76587.0,40200.0,0
4220,43437651,6000,6000,6000.0,36 months,BAT4136152,13.99,C,C4,,,RENT,15600.0,Verified,n,,major_purchase,Major purchase,301xx,GA,16.16,0.0,2.0,,,4.0,0.0,7964.0,35.9,9.0,w,617.05,0.0,0.0,0.0,0.0,,INDIVIDUAL,,44th week,0.0,0.0,7964.0,22200.0,0
4221,4527513,12000,12000,12000.0,36 months,BAT5714674,6.03,A,A1,LumaSense Technologies Inc.,3 years,MORTGAGE,98000.0,Not Verified,n,> I am going to use the loan to fix and improve various things in the house and around the house.<br>,home_improvement,Personal Loan,951xx,CA,9.6,1.0,0.0,12.0,,12.0,0.0,8303.0,15.2,16.0,f,866.85,0.0,0.0,0.0,0.0,12.0,INDIVIDUAL,,91th week,0.0,0.0,556312.0,54600.0,1
4222,12587794,10000,10000,10000.0,36 months,BAT1766061,11.99,B,B3,sales,8 years,MORTGAGE,110000.0,Verified,n,> To pay off credit cards and lower my monthly payments.<br>,credit_card,Credit card refinancing,775xx,TX,4.1,1.0,1.0,22.0,,9.0,0.0,9102.0,58.8,29.0,f,1565.76,0.0,0.0,0.0,0.0,28.0,INDIVIDUAL,,87th week,0.0,0.0,207176.0,13500.0,1
4223,60062099,16000,16000,15950.0,60 months,BAT3873588,9.99,B,B3,Production Engineering Supervisor,3 years,MORTGAGE,180000.0,Source Verified,n,,debt_consolidation,Debt consolidation,774xx,TX,9.55,0.0,0.0,,,20.0,0.0,13904.0,32.1,23.0,f,630.89,0.0,0.0,0.0,0.0,,INDIVIDUAL,,22th week,0.0,0.0,50571.0,43300.0,0
4224,66324426,25775,25775,25775.0,36 months, ,13.99,C,C4,Air Traffic Controller,3 years,MORTGAGE,72000.0,Not Verified,n,,debt_consolidation,Debt consolidation,925xx,CA,19.22,0.0,1.0,,,9.0,0.0,45801.0,95.2,18.0,w,841.04,0.0,0.0,0.0,0.0,,INDIVIDUAL,,13th week,0.0,0.0,522939.0,48100.0,0
4225,71965963,14000,14000,14000.0,60 months,BAT2803411,14.48,C,C5,Technology Service,2 years,MORTGAGE,57000.0,Not Verified,n,,debt_consolidation,Debt consolidation,321xx,FL,18.03,0.0,1.0,55.0,,11.0,0.0,12358.0,54.7,38.0,w,157.67,0.0,0.0,0.0,0.0,55.0,INDIVIDUAL,,4th week,0.0,0.0,207454.0,22600.0,0
4226,65427298,20000,20000,20000.0,36 months,,9.17,B,B2,SR ANALYST,2 years,MORTGAGE,110000.0,Source Verified,n,,debt_consolidation,Debt consolidation,327xx,FL,27.15,0.0,1.0,60.0,,18.0,0.0,26971.0,69.3,55.0,w,437.17,0.0,0.0,0.0,0.0,60.0,INDIVIDUAL,,13th week,0.0,0.0,320492.0,38900.0,0
4227,49819091,21600,21600,21600.0,60 months, ,13.33,C,C3,Senior Operator,6 years,RENT,96000.0,Source Verified,n,,debt_consolidation,Debt consolidation,750xx,TX,15.2,0.0,2.0,48.0,,11.0,0.0,1720.0,13.1,20.0,w,1918.34,0.0,0.0,0.0,0.0,48.0,INDIVIDUAL,,35th week,0.0,1497.0,33610.0,13100.0,0
4228,1381396,16000,16000,16000.0,60 months,,12.69,B,B5,"Suburban Contract Cleaning, Inc.",10+ years,MORTGAGE,85000.0,Not Verified,n,> I like to pay off bills to start fresh for this year.<br>,debt_consolidation,pay off bills,028xx,RI,16.56,0.0,1.0,,,19.0,0.0,2454.0,3.5,43.0,f,3885.92,0.0,0.0,0.0,0.0,,INDIVIDUAL,,122th week,0.0,,,,1
4229,43220170,24550,24550,24550.0,36 months,BAT5924421,15.99,D,D2,Teacher,7 years,RENT,76907.0,Verified,n,,debt_consolidation,Debt consolidation,925xx,CA,32.87,0.0,0.0,40.0,,12.0,0.0,9727.0,84.6,41.0,f,2635.34,0.0,0.0,0.0,0.0,40.0,INDIVIDUAL,,39th week,0.0,0.0,235846.0,11500.0,1
4230,7232687,6075,6075,6075.0,36 months,BAT4808022,12.12,B,B3,Rice Lake Weighing Systems,< 1 year,RENT,22000.0,Not Verified,n,,credit_card,Credit card refinancing,548xx,WI,18.49,0.0,1.0,,101.0,6.0,1.0,4815.0,38.8,15.0,f,450.17,0.0,691.56,6.9156,0.0,,INDIVIDUAL,,39th week,0.0,0.0,11424.0,12400.0,0
4231,50519070,20000,20000,20000.0,60 months,BAT1184694,21.67,E,E5,chief coal handler a,10+ years,MORTGAGE,230000.0,Source Verified,n,,home_improvement,Home improvement,140xx,NY,11.59,0.0,5.0,32.0,,26.0,0.0,30500.0,50.7,80.0,w,2090.9,0.0,0.0,0.0,0.0,38.0,INDIVIDUAL,,26th week,0.0,0.0,187804.0,60100.0,0
4232,6333228,5500,5500,5500.0,36 months,,6.03,A,A1,Scottrade,7 years,MORTGAGE,84000.0,Not Verified,n,,car,Car financing,024xx,MA,4.41,0.0,1.0,,,7.0,0.0,603.0,1.5,14.0,f,517.78,0.0,0.0,0.0,0.0,,INDIVIDUAL,,139th week,0.0,0.0,302417.0,39700.0,0
4233,59094620,12000,12000,12000.0,36 months,BAT3873588,10.99,B,B4,owner,10+ years,OWN,40000.0,Not Verified,n,,debt_consolidation,Debt consolidation,339xx,FL,9.9,0.0,3.0,,,5.0,0.0,8444.0,46.0,5.0,f,516.02,0.0,0.0,0.0,0.0,,INDIVIDUAL,,22th week,0.0,0.0,9692.0,18500.0,0
4234,73050425,24000,24000,24000.0,60 months, ,9.17,B,B2,Store manager,9 years,MORTGAGE,72000.0,Not Verified,n,,credit_card,Credit card refinancing,338xx,FL,21.57,0.0,0.0,,,13.0,0.0,5736.0,11.2,35.0,w,0.0,0.0,0.0,0.0,0.0,,INDIVIDUAL,,NAth week,0.0,0.0,181959.0,51000.0,0
4235,5459978,5600,5600,5600.0,36 months,BAT5341619,17.27,C,C5,Mediavest,< 1 year,RENT,45000.0,Verified,n,> Just trying to get CC Utilization rate back down to below 30 percent.<br>,debt_consolidation,Credit Card Consolidation,100xx,NY,5.49,0.0,0.0,,,5.0,0.0,7149.0,65.6,6.0,f,1597.58,0.0,0.0,0.0,0.0,,INDIVIDUAL,,144th week,0.0,0.0,12074.0,10900.0,0
4236,66691990,7000,7000,7000.0,36 months, ,9.99,B,B3,Dynamics AX Developer,< 1 year,MORTGAGE,95000.0,Source Verified,n,,home_improvement,Home improvement,441xx,OH,10.86,0.0,0.0,42.0,,8.0,0.0,18306.0,84.4,17.0,w,162.86,0.0,0.0,0.0,0.0,,INDIVIDUAL,,13th week,0.0,0.0,25131.0,21700.0,0
4237,63088582,25000,25000,25000.0,36 months,BAT1780517,6.24,A,A2,Wealth advisor,4 years,MORTGAGE,450000.0,Source Verified,n,,credit_card,Credit card refinancing,066xx,CT,15.71,0.0,0.0,24.0,,14.0,0.0,59239.0,97.1,32.0,w,540.86,0.0,0.0,0.0,0.0,,INDIVIDUAL,,22th week,0.0,0.0,921640.0,61000.0,0
4238,42483397,12000,12000,12000.0,60 months,BAT4694572,20.99,E,E4,Resident Physician,< 1 year,RENT,55000.0,Not Verified,n,,debt_consolidation,Debt consolidation,926xx,CA,9.62,0.0,0.0,,,19.0,0.0,17210.0,47.7,26.0,f,2343.4,0.0,0.0,0.0,0.0,,INDIVIDUAL,,52th week,0.0,0.0,410156.0,36100.0,0
4239,67740364,21000,21000,21000.0,36 months,BAT2252229,6.89,A,A3,Innkeeper,1 year,MORTGAGE,110000.0,Source Verified,n,,debt_consolidation,Debt consolidation,945xx,CA,20.28,0.0,0.0,,,17.0,0.0,12130.0,35.3,21.0,w,222.05,0.0,0.0,0.0,0.0,,INDIVIDUAL,,13th week,0.0,0.0,57250.0,34400.0,0
4240,63486111,25000,25000,25000.0,60 months,BAT4271519,14.65,C,C5,Electrician,3 years,MORTGAGE,160000.0,Verified,n,,credit_card,Credit card refinancing,720xx,AR,19.25,0.0,0.0,32.0,,15.0,0.0,24380.0,81.0,37.0,w,1159.1,0.0,0.0,0.0,0.0,,INDIVIDUAL,,17th week,0.0,143.0,343079.0,30100.0,0
4241,9858029,10000,10000,10000.0,36 months,BAT1930365,11.99,B,B3,,,MORTGAGE,60000.0,Verified,n,,major_purchase,Purchase Loan,778xx,TX,30.22,0.0,1.0,,97.0,17.0,1.0,5675.0,21.7,34.0,f,1620.14,0.0,0.0,0.0,0.0,,INDIVIDUAL,,91th week,0.0,320.0,56201.0,26100.0,1
4242,28862464,13000,13000,13000.0,36 months, ,6.03,A,A1,Business Development Manager,3 years,MORTGAGE,120000.0,Not Verified,n,,debt_consolidation,Debt consolidation,773xx,TX,14.59,0.0,0.0,,,13.0,0.0,15885.0,40.9,23.0,f,841.25,0.0,0.0,0.0,0.0,,INDIVIDUAL,,70th week,0.0,0.0,214391.0,38800.0,0
4243,33730998,21125,21125,21125.0,60 months,BAT2078974,16.99,D,D3,Night Lead Custodian,6 years,MORTGAGE,47000.0,Source Verified,n,,credit_card,Credit card refinancing,551xx,MN,10.11,0.0,0.0,70.0,108.0,9.0,2.0,5248.0,44.9,17.0,w,2260.78,0.0,0.0,0.0,0.0,70.0,INDIVIDUAL,,35th week,0.0,0.0,118438.0,11700.0,0
4244,8095291,28000,28000,28000.0,60 months,BAT4351734,20.8,E,E1,new york city police department,8 years,MORTGAGE,100000.0,Verified,n,,debt_consolidation,Debt consolidation,109xx,NY,14.63,0.0,3.0,29.0,,16.0,0.0,14591.0,63.4,24.0,f,10890.9,37.72,0.0,0.0,0.0,,INDIVIDUAL,,117th week,0.0,0.0,419082.0,23000.0,0
4245,30545746,12500,12500,12500.0,36 months,BAT2078974,20.2,E,E3,CNC operator,6 years,RENT,37440.0,Verified,n,,debt_consolidation,Debt consolidation,070xx,NJ,23.24,0.0,2.0,,,10.0,0.0,7372.0,82.8,13.0,f,2526.99,0.0,0.0,0.0,0.0,,INDIVIDUAL,,61th week,0.0,0.0,12243.0,8900.0,0
4246,1642524,24000,24000,24000.0,60 months, ,18.75,D,D3,Nabors Well Services,7 years,OWN,60000.0,Verified,n,> My loan is to pay credit cards and medical expenses.<br>,medical,debt,752xx,TX,28.52,0.0,1.0,,,11.0,0.0,10399.0,33.9,27.0,f,11500.54,0.0,0.0,0.0,0.0,,INDIVIDUAL,,178th week,0.0,,,,0
4247,39466176,28000,28000,28000.0,60 months,BAT4722912,8.19,A,A5,Peace Officer,10+ years,MORTGAGE,115000.0,Source Verified,n,,debt_consolidation,Debt consolidation,895xx,NV,23.03,0.0,0.0,,,12.0,0.0,192952.0,53.9,20.0,w,2264.56,0.0,0.0,0.0,0.0,,INDIVIDUAL,,57th week,0.0,0.0,219959.0,229700.0,0
4248,51310019,29000,29000,29000.0,60 months,BAT1184694,13.99,C,C4,Store Manager,8 years,RENT,62000.0,Source Verified,n,,debt_consolidation,Debt consolidation,349xx,FL,20.71,0.0,0.0,33.0,,9.0,0.0,21399.0,40.1,16.0,w,2569.74,0.0,0.0,0.0,0.0,33.0,INDIVIDUAL,,35th week,0.0,0.0,162203.0,53300.0,0
4249,1310923,1000,1000,1000.0,36 months,BAT5046385,19.03,E,E2,United,,OWN,31800.0,Not Verified,n,,other,Car Repair,968xx,HI,21.85,0.0,0.0,,,2.0,0.0,0.0,,4.0,f,263.73,0.0,70.07,0.7007,0.0,,INDIVIDUAL,,96th week,0.0,,,,0
4250,72067356,1900,1900,1900.0,36 months,,23.99,F,F3,maintance lobor,10+ years,RENT,31907.0,Verified,n,,debt_consolidation,Debt consolidation,559xx,MN,18.7,0.0,1.0,,,7.0,0.0,13753.0,96.2,18.0,w,35.45,0.0,0.0,0.0,0.0,,INDIVIDUAL,,4th week,0.0,0.0,15951.0,14300.0,0
4251,1087235,14400,14400,14400.0,60 months,BAT1914408,11.99,B,B5,the hartford,9 years,MORTGAGE,160000.0,Verified,n,"   > initial business financing to purchase equipment for new martial arts school that I plan on opening in the next 1-2 months.  Location and initial student base have already been secured<br/>  > Rent and utilities for location total $1,200 per month and I have 15 students committed to start day one (monthly rate varies from $100 - $160) and I also have a sub lease agreement in place with a local fitness coach who will be sub leasing my space at a rate of $300 per month. We will also be launching a childrens program focused on bully prevention and we will be the only Gracie jiu-jitsu program in the affluent surrounding area. Estimate that we should reach 30 students within the first six months.  The loan is for the purchase of equipment including mats and some basic renovations of the commercial space.  I've been in my current job for over 9 years and have no plans of leaving my current job and i have a very low debt to income ratio and will have no issue in the repayment of this debt.<br/>",small_business,business,060xx,CT,6.22,0.0,3.0,,,9.0,0.0,22254.0,75.4,39.0,f,143.94,0.0,0.0,0.0,0.0,,INDIVIDUAL,,4th week,0.0,,,,1
4252,41165933,20000,20000,20000.0,60 months, ,13.66,C,C3,Hair Dresser,7 years,MORTGAGE,70000.0,Source Verified,n,,home_improvement,Home improvement,440xx,OH,26.44,0.0,1.0,,96.0,14.0,1.0,1201.0,7.5,19.0,w,2534.03,0.0,0.0,0.0,0.0,,INDIVIDUAL,,52th week,0.0,0.0,55673.0,16100.0,0
4253,67532445,6400,6400,6400.0,36 months,BAT1586599,9.99,B,B3,pharmacist,2 years,RENT,92000.0,Verified,n,,debt_consolidation,Debt consolidation,136xx,NY,35.01,0.0,3.0,36.0,,14.0,0.0,7668.0,38.5,33.0,w,98.18,0.0,0.0,0.0,0.0,,INDIVIDUAL,,9th week,0.0,0.0,305966.0,19900.0,0
4254,35132660,18000,18000,18000.0,60 months,BAT2078974,11.67,B,B4,Adm. Asst,10+ years,MORTGAGE,58000.0,Source Verified,n,,debt_consolidation,Debt consolidation,442xx,OH,23.05,0.0,1.0,,,12.0,0.0,3371.0,7.7,32.0,w,769.7,0.0,0.0,0.0,0.0,,INDIVIDUAL,,22th week,0.0,0.0,170391.0,43500.0,1
4255,18434847,13000,13000,13000.0,60 months,BAT2136391,11.67,B,B4,Sr Systems Manager,2 years,RENT,115000.0,Not Verified,n,,debt_consolidation,Debt consolidation,945xx,CA,19.6,0.0,0.0,32.0,,11.0,0.0,8031.0,16.1,19.0,f,2119.7,0.0,0.0,0.0,0.0,32.0,INDIVIDUAL,,83th week,0.0,0.0,61551.0,50000.0,0
4256,60617147,6000,6000,6000.0,36 months,BAT1780517,7.89,A,A5,Director of Engineering,2 years,MORTGAGE,175000.0,Not Verified,n,,debt_consolidation,Debt consolidation,294xx,SC,19.88,0.0,0.0,52.0,,13.0,0.0,8092.0,37.1,30.0,w,149.3,0.0,0.0,0.0,0.0,52.0,INDIVIDUAL,,17th week,0.0,153.0,375378.0,21800.0,0
4257,34942901,9000,9000,9000.0,36 months,BAT2558388,14.99,C,C5,,,MORTGAGE,62000.0,Verified,n,,credit_card,Credit card refinancing,328xx,FL,18.95,1.0,1.0,23.0,,8.0,0.0,6666.0,31.1,21.0,f,1302.09,0.0,0.0,0.0,0.0,23.0,INDIVIDUAL,,56th week,0.0,0.0,175072.0,21400.0,1
4258,14998369,9600,9600,9600.0,36 months, ,11.99,B,B3,Cat Scan Technologist,10+ years,RENT,72000.0,Not Verified,n,,debt_consolidation,Debt consolidation,189xx,PA,17.73,0.0,3.0,,106.0,18.0,1.0,14421.0,46.7,27.0,w,1460.5,0.0,0.0,0.0,0.0,,INDIVIDUAL,,83th week,0.0,0.0,34525.0,30900.0,1
